low1,low2,high1,high2,tf1,scale,train_final_price,train_n_trades,train_n_buy,train_n_sell,train_final_cash,train_final_position,train_final_equity,train_baseline,train_excess,train_excess_pct,train_years,train_ann_excess_pct,train_sharpe_excess,train_x_mdd,train_max_drawdown,train_turnover,train_ann_net,test_final_price,test_n_trades,test_n_buy,test_n_sell,test_final_cash,test_final_position,test_final_equity,test_baseline,test_excess,test_excess_pct,test_years,test_ann_excess_pct,test_sharpe_excess,test_x_mdd,test_max_drawdown,test_turnover,test_ann_net,ann_net_min,ann_net_mean,pos_ratio,sharpe_min,x_mdd_max,filter_pass,S,score,pareto
1.5,0.8,1.8,1.0,10,1.0,1.058,44,17,27,460580.0,0.0,460580.0,411600.0,48980.0,11.899902818270165,0.48248726138869874,24.663662174250504,1.5060122823897726,0.0918226291367622,0.05872156929060624,1032620.0,24.403676559363056,1.147,16,4,12,388300.0,40000.0,434180.0,429400.0,4780.0,1.1131811830461107,0.17584797322990342,6.330361178463734,0.6548719182915376,0.03364664808514335,0.02401585691896377,371220.0,6.084549810611296,6.084549810611296,6.084549810611296,1.0,0.6548719182915376,0.03364664808514335,False,0.07459967482081387,5.662154896544032,False
3.0,0.5,1.5,0.0,10,1.0,1.058,12,1,11,463220.0,0.0,463220.0,411600.0,51620.0,12.541302235179785,0.48248726138869874,25.993022487439994,1.2636283362014018,0.11368991525119754,0.03369647833797821,308580.0,25.915330440954385,1.147,11,1,10,410900.0,20000.0,433840.0,429400.0,4440.0,1.0340009315323706,0.17584797322990342,5.880084441920289,0.5813188186741148,0.03418228661772548,0.031493550886468255,256020.0,5.710555250611682,5.710555250611682,5.710555250611682,1.0,0.5813188186741148,0.03418228661772548,False,0.008612032959260163,5.661795679610282,False
2.0,1.0,2.5,0.8,60,1.0,1.058,42,23,19,138900.0,280000.0,435140.0,411600.0,23540.0,5.719144800777453,0.48248726138869874,11.853462792606305,2.1435845284544133,0.04405506261396846,0.17454111449502016,972580.0,11.608593615825654,1.147,9,3,6,273440.0,140000.0,434020.0,429400.0,4620.0,1.0759198882161156,0.17584797322990342,6.118466243619761,1.3061754059235204,0.01595886367624535,0.04546678635547576,211440.0,5.978456665421605,5.978456665421605,5.978456665421605,1.0,1.3061754059235204,0.01595886367624535,False,0.05596905818868125,5.661583186610162,False
1.8,1.0,2.5,0.8,60,1.0,1.058,44,25,19,102639.99999999999,298830.06459189666,418802.20833822666,411600.0,7202.208338226657,1.7498076623485563,0.48248726138869874,3.6266401258185463,0.6987270744762537,0.08282292546312613,0.21235847466836344,1008840.0,3.3726416677961812,1.147,9,3,6,273440.0,140000.0,434020.0,429400.0,4620.0,1.0759198882161156,0.17584797322990342,6.118466243619761,1.3061754059235204,0.01595886367624535,0.04546678635547576,211440.0,5.978456665421605,5.978456665421605,5.978456665421605,1.0,1.3061754059235204,0.01595886367624535,False,0.0574759430075229,5.653515529080054,False
2.5,0.5,2.5,0.8,60,1.0,1.058,30,11,19,403140.0,40000.0,445460.0,411600.0,33860.0,8.226433430515064,0.48248726138869874,17.050053107801595,1.69572662763148,0.048716295313218395,0.09237585688012039,708340.0,16.8717123721492,1.147,9,3,6,273480.0,140000.0,434060.0,429400.0,4660.0,1.0852352119236142,0.17584797322990342,6.171439977330754,1.3158714806869778,0.01595886367624535,0.04546678635547576,211400.0,6.031456885999453,6.031456885999453,6.031456885999453,1.0,1.3158714806869778,0.01595886367624535,False,0.06751275351499308,5.650009207046669,False
2.0,0.3,1.5,1.0,21,1.0,1.058,38,14,24,465760.0,0.0,465760.0,411600.0,54160.0,13.158406219630708,0.48248726138869874,27.272028243311702,1.3567252493153714,0.11435510286267694,0.02660320428371085,899120.0,27.045654295433874,1.147,15,3,12,410900.0,20000.0,433840.0,429400.0,4440.0,1.0340009315323706,0.17584797322990342,5.880084441920289,0.45228894964995475,0.043252215216291315,0.022339449541284404,347780.0,5.649794378045172,5.649794378045172,5.649794378045172,1.0,0.45228894964995475,0.043252215216291315,False,0.0,5.649794378045172,False
2.0,0.8,1.5,1.0,21,1.0,1.058,46,18,28,468640.0,0.0,468640.0,411600.0,57040.0,13.858114674441206,0.48248726138869874,28.72223949406388,1.4739562636320473,0.11487938213916543,0.02660320428371085,1073680.0,28.45191608855909,1.147,15,3,12,410900.0,20000.0,433840.0,429400.0,4440.0,1.0340009315323706,0.17584797322990342,5.880084441920289,0.45797407326930134,0.04338759427766316,0.022339449541284404,347780.0,5.649794378045172,5.649794378045172,5.649794378045172,1.0,0.45797407326930134,0.04338759427766316,False,0.0,5.649794378045172,False
2.5,0.8,1.5,0.0,21,1.0,1.058,28,9,19,461400.0,0.0,461400.0,411600.0,49800.0,12.099125364431487,0.48248726138869874,25.07656954425633,1.3666663404860535,0.10501944673607873,0.05084887513590366,664320.0,24.909311846669578,1.147,8,1,7,342140.0,80000.0,433900.0,429400.0,4500.0,1.047973917093619,0.17584797322990342,5.959545042486781,0.980451029034772,0.021656859120591926,0.04199936843054992,187900.0,5.835122985433085,5.835122985433085,5.835122985433085,1.0,0.980451029034772,0.021656859120591926,False,0.03377883818840011,5.644459694743401,False
2.5,0.3,1.5,0.0,21,1.0,1.058,24,7,17,459860.0,0.0,459860.0,411600.0,48260.0,11.724975704567541,0.48248726138869874,24.30110936156246,1.2754594315247172,0.10995074933723763,0.049803462406958265,577700.0,24.155660222750043,1.147,8,1,7,342200.0,80000.0,433960.0,429400.0,4560.0,1.0619469026548671,0.17584797322990342,6.03900564305327,0.9657335478245668,0.021521480059220086,0.04199936843054992,187840.0,5.914623316299856,5.914623316299856,5.914623316299856,1.0,0.9657335478245668,0.021521480059220086,False,0.04788623356500532,5.644337263767427,False
2.0,1.0,1.8,0.8,21,1.0,1.058,46,18,28,466840.0,0.0,466840.0,411600.0,55240.0,13.420796890184644,0.48248726138869874,27.815857462343768,1.5808502142955585,0.10146620890139596,0.039707683859248936,1070560.0,27.546319587933134,1.147,12,3,9,342040.0,80000.0,433800.0,429400.0,4400.0,1.0246856078248718,0.17584797322990342,5.827110708209296,0.6865359399643256,0.027944521204914106,0.03198760594185729,278720.0,5.642550219960194,5.642550219960194,5.642550219960194,1.0,0.6865359399643256,0.027944521204914106,False,0.0,5.642550219960194,False
3.0,0.0,3.0,1.0,60,1.0,1.058,25,9,16,381540.0,60000.0,445020.0,411600.0,33420.0,8.119533527696793,0.48248726138869874,16.828493055603346,1.7785652099279352,0.04795346641840931,0.09046004437188664,597220.0,16.678129311996713,1.147,8,1,7,342620.0,80000.0,434380.0,429400.0,4980.0,1.159757801583605,0.17584797322990342,6.595229847018703,0.9118270858851182,0.024862108003400555,0.04528725314183124,189300.0,6.469880749625064,6.469880749625064,6.469880749625064,1.0,0.9118270858851182,0.024862108003400555,False,0.1484507763005719,5.6335725336579605,False
2.0,0.8,1.8,0.5,21,1.0,1.058,46,18,28,466880.0,0.0,466880.0,411600.0,55280.0,13.430515063168125,0.48248726138869874,27.835999285270884,1.6222381289872867,0.10193886526603428,0.03988339177827538,1071920.0,27.56611899987049,1.147,11,3,8,319560.0,100000.0,434260.0,429400.0,4860.0,1.1318118304611084,0.17584797322990342,6.436308645885722,0.8960401167737169,0.02375396745621104,0.03715619194345009,256440.0,6.266501342475133,6.266501342475133,6.266501342475133,1.0,0.8960401167737169,0.02375396745621104,False,0.1123902632835847,5.633365869256621,False
2.0,0.3,1.5,0.0,10,1.0,1.058,24,7,17,464780.0,0.0,464780.0,411600.0,53180.0,12.92031098153547,0.48248726138869874,26.77855358159742,1.3149798603219915,0.11422860329147523,0.03369647833797821,572700.0,26.634363306717947,1.147,11,1,10,410840.0,20000.0,433780.0,429400.0,4380.0,1.0200279459711226,0.17584797322990342,5.8006238413538,0.5748702216873576,0.03431766567909732,0.031493550886468255,256080.0,5.631054919744909,5.631054919744909,5.631054919744909,1.0,0.5748702216873576,0.03431766567909732,False,0.0,5.631054919744909,False
2.5,0.8,2.5,0.8,60,1.0,1.058,32,13,19,355940.0,80000.0,440580.0,411600.0,28980.0,7.040816326530612,0.48248726138869874,14.592750710693744,1.7224149774567556,0.04878120608078364,0.11106002340745695,755540.0,14.402526299514353,1.147,9,3,6,273440.0,140000.0,434020.0,429400.0,4620.0,1.0759198882161156,0.17584797322990342,6.118466243619761,1.3061754059235204,0.01595886367624535,0.04546678635547576,211440.0,5.978456665421605,5.978456665421605,5.978456665421605,1.0,1.3061754059235204,0.01595886367624535,False,0.06170862241597774,5.630976841666116,False
2.5,0.5,1.5,0.0,21,1.0,1.058,26,8,18,461340.0,0.0,461340.0,411600.0,49740.0,12.084548104956268,0.48248726138869874,25.04635680986566,1.3551469859199703,0.10498948792027939,0.05105795768169273,624500.0,24.88912470464088,1.147,8,1,7,342140.0,80000.0,433900.0,429400.0,4500.0,1.047973917093619,0.17584797322990342,5.959545042486781,0.980451029034772,0.021656859120591926,0.04199936843054992,187900.0,5.835122985433085,5.835122985433085,5.835122985433085,1.0,0.980451029034772,0.021656859120591926,False,0.03661726489713035,5.629004245855522,False
1.8,0.5,2.0,0.3,21,1.0,1.058,49,21,28,400400.0,60000.0,463880.0,411600.0,52280.0,12.701652089407192,0.48248726138869874,26.32536256573737,2.491657027698632,0.04376594076733348,0.06394121125095024,1161000.0,26.033054360507638,1.147,14,6,8,250480.0,160000.0,434000.0,429400.0,4600.0,1.0712622263623661,0.17584797322990342,6.0919793767642645,1.378359025128804,0.011597542423194315,0.04029005211874009,325200.0,5.8766411492290755,5.8766411492290755,5.8766411492290755,1.0,1.378359025128804,0.011597542423194315,False,0.044410014873574655,5.626756796219002,False
2.0,0.5,1.8,0.3,21,1.0,1.058,42,16,26,466000.0,0.0,466000.0,411600.0,54400.0,13.216715257531582,0.48248726138869874,27.392879180874385,1.5614574103416246,0.09473301600086086,0.03991046541092998,991680.0,27.143201143869884,1.147,11,3,8,319360.0,100000.0,434060.0,429400.0,4660.0,1.0852352119236142,0.17584797322990342,6.171439977330754,0.858933443796346,0.02374157314856303,0.03716292771357353,256320.0,6.00171213452073,6.00171213452073,6.00171213452073,1.0,0.858933443796346,0.02374157314856303,False,0.06712063974014937,5.62421146308461,False
1.8,0.3,1.5,0.3,21,1.0,1.058,48,19,29,461900.0,0.0,461900.0,411600.0,50300.0,12.220602526724976,0.48248726138869874,25.328342330845253,1.5533228848550813,0.08449144196875479,0.04941295717543712,1130300.0,25.0437635501638,1.147,15,5,10,319120.0,100000.0,433820.0,429400.0,4420.0,1.0293432696786213,0.17584797322990342,5.853597575064793,0.8828927840902575,0.02121767044941504,0.035388959737657134,348080.0,5.6231088596882595,5.6231088596882595,5.6231088596882595,1.0,0.8828927840902575,0.02121767044941504,False,0.0,5.6231088596882595,False
1.5,0.3,2.5,0.0,21,1.0,1.058,39,23,16,62419.99999999999,323590.2636916836,404778.49898580124,411600.0,-6821.501014198759,-1.6573131715740423,0.48248726138869874,-3.4349366381279167,-0.13534597586834152,0.09672392490110707,0.2406933553446141,899340.0,-3.661365976018795,1.147,11,6,5,182100.0,220000.0,434440.0,429400.0,5040.0,1.1737307871448532,0.17584797322990342,6.674690447585194,4.13822145390451,0.003457579932920083,0.059521716194830314,253220.0,6.507015336956472,6.507015336956472,6.507015336956472,1.0,4.13822145390451,0.003457579932920083,False,0.1575890067753628,5.621179277680544,False
2.0,0.0,1.5,0.0,21,1.0,1.058,38,14,24,459540.0,0.0,459540.0,411600.0,47940.0,11.647230320699709,0.48248726138869874,24.139974778145554,1.3951511756084913,0.09361952630017184,0.059337626494940204,893140.0,23.915106431531527,1.147,10,3,7,296440.0,120000.0,434080.0,429400.0,4680.0,1.0898928737773639,0.17584797322990342,6.197926844186252,1.2388338396683538,0.01710290938270385,0.04199936843054992,233600.0,6.043243541750151,6.043243541750151,6.043243541750151,1.0,1.2388338396683538,0.01710290938270385,False,0.0754799263674617,5.619113284765616,False
2.5,1.0,2.5,0.8,60,1.0,1.058,33,14,19,334720.0,100000.0,440520.0,411600.0,28920.0,7.026239067055394,0.48248726138869874,14.562537976303075,1.8406753802560083,0.04870798021332307,0.11532352449423174,776760.0,14.366970946592266,1.147,9,3,6,273440.0,140000.0,434020.0,429400.0,4620.0,1.0759198882161156,0.17584797322990342,6.118466243619761,1.3061754059235204,0.01595886367624535,0.04546678635547576,211440.0,5.978456665421605,5.978456665421605,5.978456665421605,1.0,1.3061754059235204,0.01595886367624535,False,0.06443552460192992,5.616551239829567,False
1.5,1.0,1.5,0.0,10,1.0,1.058,48,19,29,456900.0,0.0,456900.0,411600.0,45300.0,11.005830903790088,0.48248726138869874,22.81061446495606,1.322450335425386,0.09747518513325354,0.045730934887256144,1126780.0,22.5269219244834,1.147,14,4,10,342040.0,80000.0,433800.0,429400.0,4400.0,1.0246856078248718,0.17584797322990342,5.827110708209296,0.7651291122876576,0.02486464223468941,0.0343648876532519,324880.0,5.611984375608951,5.611984375608951,5.611984375608951,1.0,0.7651291122876576,0.02486464223468941,False,0.0,5.611984375608951,False
2.0,0.3,1.8,0.3,21,1.0,1.058,38,14,24,463600.0,0.0,463600.0,411600.0,52000.0,12.633624878522836,0.48248726138869874,26.184369805247574,1.410703853775736,0.10547327184507176,0.035391502660697696,896960.0,25.958539686588775,1.147,11,3,8,319400.0,100000.0,434100.0,429400.0,4700.0,1.0945505356311132,0.17584797322990342,6.224413711041748,0.8457994425878849,0.023606194087191185,0.03716292771357353,256280.0,6.05471235509858,6.05471235509858,6.05471235509858,1.0,0.8457994425878849,0.023606194087191185,False,0.07897485924765857,5.611541643630488,False
2.0,0.8,1.8,1.0,21,1.0,1.058,46,18,28,466720.0,0.0,466720.0,411600.0,55120.0,13.391642371234209,0.48248726138869874,27.755431993562432,1.575798725831321,0.10122211588314513,0.03978376552073655,1071760.0,27.485591991807894,1.147,12,3,9,342100.0,80000.0,433860.0,429400.0,4460.0,1.0386585933861203,0.17584797322990342,5.906571308775788,0.69915788987245,0.028143618081548583,0.03193621867881549,278980.0,5.7218386558921255,5.7218386558921255,5.7218386558921255,1.0,0.69915788987245,0.028143618081548583,False,0.020219577987063975,5.608438398311815,False
2.5,0.3,1.5,0.0,10,1.0,1.058,14,2,12,464760.0,0.0,464760.0,411600.0,53160.0,12.91545189504373,0.48248726138869874,26.768482670133864,1.3029146241817255,0.11440835618627129,0.03369647833797821,355160.0,26.679063047248942,1.147,11,1,10,410840.0,20000.0,433780.0,429400.0,4380.0,1.0200279459711226,0.17584797322990342,5.8006238413538,0.5748702216873576,0.03431766567909732,0.031493550886468255,256080.0,5.631054919744909,5.631054919744909,5.631054919744909,1.0,0.5748702216873576,0.03431766567909732,False,0.004124484439445242,5.607925119850512,False
1.8,0.3,1.5,0.5,21,1.0,1.058,48,19,29,461580.0,0.0,461580.0,411600.0,49980.0,12.142857142857142,0.48248726138869874,25.167207747428343,1.370561650406677,0.10697502372249088,0.03171229382758034,1129980.0,24.882709534038597,1.147,16,5,11,342060.0,80000.0,433820.0,429400.0,4420.0,1.0293432696786213,0.17584797322990342,5.853597575064793,0.7258463968072464,0.02560144336184734,0.030452674897119343,371020.0,5.607918641546632,5.607918641546632,5.607918641546632,1.0,0.7258463968072464,0.02560144336184734,False,0.0,5.607918641546632,False
2.0,0.3,2.5,0.8,60,1.0,1.058,35,16,19,296720.0,140000.0,444840.0,411600.0,33240.0,8.075801749271138,0.48248726138869874,16.737854852431337,2.9880557860817416,0.027128747093791067,0.11151981274034442,814760.0,16.53272045683015,1.147,9,3,6,273380.0,140000.0,433960.0,429400.0,4560.0,1.0619469026548671,0.17584797322990342,6.03900564305327,1.2874043829006503,0.015948535086538675,0.04546678635547576,211500.0,5.89895633455483,5.89895633455483,5.89895633455483,1.0,1.2874043829006503,0.015948535086538675,False,0.05213123546176246,5.6066735172688595,False
3.0,0.3,1.5,0.0,10,1.0,1.058,12,1,11,463840.0,0.0,463840.0,411600.0,52240.0,12.69193391642371,0.48248726138869874,26.305220742810253,1.2768558582535285,0.11417867193180967,0.03369647833797821,307960.0,26.22768479545233,1.147,11,1,10,410840.0,20000.0,433780.0,429400.0,4380.0,1.0200279459711226,0.17584797322990342,5.8006238413538,0.5748702216873576,0.03431766567909732,0.031493550886468255,256080.0,5.631054919744909,5.631054919744909,5.631054919744909,1.0,0.5748702216873576,0.03431766567909732,False,0.004811898512686152,5.604088614077867,False
1.8,0.3,1.5,0.0,10,1.0,1.058,30,10,20,465620.0,0.0,465620.0,411600.0,54020.0,13.124392614188531,0.48248726138869874,27.201531863066805,1.3488355897012305,0.11444830127400374,0.03369647833797821,709340.0,27.02293935462782,1.147,12,2,10,387980.0,40000.0,433860.0,429400.0,4460.0,1.0386585933861203,0.17584797322990342,5.906571308775788,0.5844486988920803,0.03431766567909732,0.031493550886468255,278940.0,5.721865142758981,5.721865142758981,5.721865142758981,1.0,0.5844486988920803,0.03431766567909732,False,0.02145503974214824,5.60168085734188,False
1.8,0.5,2.0,0.5,21,1.0,1.058,50,21,29,426260.0,40000.0,468580.0,411600.0,56980.0,13.843537414965986,0.48248726138869874,28.692026759673208,2.4335860728414382,0.051268179975225994,0.06396552452575098,1186860.0,28.393207710182285,1.147,14,6,8,250640.0,160000.0,434160.0,429400.0,4760.0,1.1085235211923614,0.17584797322990342,6.303874311608238,1.4290376109632326,0.011518540032399953,0.040282749558203816,325360.0,6.088430136605627,6.088430136605627,6.088430136605627,1.0,1.4290376109632326,0.011518540032399953,False,0.08777983694848313,5.597116190060409,False
1.8,1.0,1.8,0.8,21,1.0,1.058,55,23,32,446100.0,20000.0,467260.0,411600.0,55660.0,13.522837706511176,0.48248726138869874,28.027346603078463,1.934654131756843,0.08039063034978854,0.052845013306298316,1283700.0,27.70414587693427,1.147,15,6,9,273220.0,140000.0,433800.0,429400.0,4400.0,1.0246856078248718,0.17584797322990342,5.827110708209296,1.0083736837920405,0.01570427236315087,0.03499498769707464,347540.0,5.596979565535312,5.596979565535312,5.596979565535312,1.0,1.0083736837920405,0.01570427236315087,False,0.0,5.596979565535312,False
2.0,0.5,1.5,1.0,21,1.0,1.058,42,16,26,467920.0,0.0,467920.0,411600.0,56320.0,13.68318756073858,0.48248726138869874,28.35968668137583,1.4406561548727927,0.11481447137160018,0.026815689940928988,993600.0,28.109525240621082,1.147,15,3,12,410860.0,20000.0,433800.0,429400.0,4400.0,1.0246856078248718,0.17584797322990342,5.827110708209296,0.4540388973772055,0.04338759427766316,0.022339449541284404,347820.0,5.596794157467324,5.596794157467324,5.596794157467324,1.0,0.4540388973772055,0.04338759427766316,False,0.0,5.596794157467324,False
1.8,0.5,1.8,0.0,21,1.0,1.058,51,21,30,440840.0,20000.0,462000.0,411600.0,50400.0,12.244897959183673,0.48248726138869874,25.378696888163034,2.205150943258445,0.05410771664928503,0.08170945889437149,1201440.0,25.076206991443645,1.147,12,6,6,204400.0,200000.0,433800.0,429400.0,4400.0,1.0246856078248718,0.17584797322990342,5.827110708209296,2.7513070611245327,0.005546872667880612,0.050292708887706226,279120.0,5.6422853512916396,5.6422853512916396,5.6422853512916396,1.0,2.7513070611245327,0.005546872667880612,False,0.00932845746761679,5.5901379868432635,False
1.8,1.0,2.0,0.8,21,1.0,1.058,54,23,31,434600.0,40000.0,476920.0,411600.0,65320.0,15.869776482021381,0.48248726138869874,32.89159683997638,2.6713084653703008,0.052160632162337545,0.06268744983736746,1272200.0,32.571291500877955,1.147,15,6,9,273240.0,140000.0,433820.0,429400.0,4420.0,1.0293432696786213,0.17584797322990342,5.853597575064793,1.0129657138956805,0.01570635847797063,0.03499498769707464,347560.0,5.623453188957381,5.623453188957381,5.623453188957381,1.0,1.0129657138956805,0.01570635847797063,False,0.005997491101889629,5.58992764763051,False
1.5,0.5,2.5,0.8,21,1.0,1.058,45,26,19,62840.0,334872.83825025434,417135.46286876913,411600.0,5535.462868769129,1.3448646425580975,0.48248726138869874,2.7873578230589904,0.5221401527681163,0.0792457334202414,0.2250572456656853,1055600.0,2.5215864695357273,1.147,14,7,7,204380.0,200000.0,433780.0,429400.0,4380.0,1.0200279459711226,0.17584797322990342,5.8006238413538,1.7234153530482217,0.01025573951332011,0.04820134287874072,321140.0,5.587974030804443,5.587974030804443,5.587974030804443,1.0,1.7234153530482217,0.01025573951332011,False,0.0,5.587974030804443,False
2.0,0.5,1.8,0.5,21,1.0,1.058,42,16,26,464560.0,0.0,464560.0,411600.0,52960.0,12.866861030126337,0.48248726138869874,26.6677735554983,1.4907531350694263,0.10187395449846905,0.04022138662385399,990240.0,26.41845807130649,1.147,11,3,8,319520.0,100000.0,434220.0,429400.0,4820.0,1.1224965067536097,0.17584797322990342,6.383334912174729,0.8893805767736075,0.02375396745621104,0.03715619194345009,256480.0,6.213501121897283,6.213501121897283,6.213501121897283,1.0,0.8893805767736075,0.02375396745621104,False,0.11292244275069474,5.5830495308729855,False
1.8,0.3,2.5,0.8,60,1.0,1.058,39,20,19,204240.0,220000.0,437000.0,411600.0,25400.0,6.171039844509233,0.48248726138869874,12.790057558717086,3.2357887719506837,0.015624561826843752,0.14345409719610547,907240.0,12.561639215812155,1.147,9,3,6,273380.0,140000.0,433960.0,429400.0,4560.0,1.0619469026548671,0.17584797322990342,6.03900564305327,1.2874043829006503,0.015948535086538675,0.04546678635547576,211500.0,5.89895633455483,5.89895633455483,5.89895633455483,1.0,1.2874043829006503,0.015948535086538675,False,0.05669666298728415,5.582450045672014,False
1.8,1.0,2.0,0.0,21,1.0,1.058,49,23,26,309040.0,140000.0,457160.0,411600.0,45560.0,11.068999028182702,0.48248726138869874,22.9415363139823,3.7399175410975016,0.025500272662387573,0.08923643054277829,1146640.0,22.652843565967984,1.147,12,6,6,204600.0,200000.0,434000.0,429400.0,4600.0,1.0712622263623661,0.17584797322990342,6.0919793767642645,2.8308897329389446,0.005546872667880612,0.050286018358387655,278920.0,5.907286454180885,5.907286454180885,5.907286454180885,1.0,2.8308897329389446,0.005546872667880612,False,0.05844723957189035,5.581087307261722,False
3.0,1.0,1.5,0.0,21,1.0,1.058,20,5,15,460900.0,0.0,460900.0,411600.0,49300.0,11.977648202137999,0.48248726138869874,24.824796757667414,1.282211986154634,0.11339362867698609,0.05063979259011458,488380.0,24.70183596415312,1.147,8,1,7,342220.0,80000.0,433980.0,429400.0,4580.0,1.0666045645086168,0.17584797322990342,6.065492509908768,0.9929318570563744,0.021476353705429472,0.04199936843054992,187820.0,5.941123426588783,5.941123426588783,5.941123426588783,1.0,0.9929318570563744,0.021476353705429472,False,0.06451535004127573,5.581059424233217,False
1.5,0.3,2.5,0.3,21,1.0,1.058,43,25,18,62560.0,336895.1612903226,418995.08064516133,411600.0,7395.080645161332,1.796666823411402,0.48248726138869874,3.7237601221640984,0.7564294057029515,0.0584051933037032,0.20949189010261504,1004480.0,3.470859393491261,1.147,12,6,6,204640.0,200000.0,434040.0,429400.0,4640.0,1.080577550069865,0.17584797322990342,6.1449531104752575,2.9557077245688124,0.006216379313226951,0.05385329619312906,275760.0,5.962352650373463,5.962352650373463,5.962352650373463,1.0,2.9557077245688124,0.006216379313226951,False,0.06836729757931304,5.580807896200914,False
3.0,1.0,1.5,0.3,21,1.0,1.058,20,5,15,465020.0,0.0,465020.0,411600.0,53420.0,12.978620019436345,0.48248726138869874,26.899404519160104,1.3242477835298447,0.11442221468609683,0.03353323760452741,492500.0,26.775406421765062,1.147,11,1,10,410800.0,20000.0,433740.0,429400.0,4340.0,1.0107126222636236,0.17584797322990342,5.747650107642806,0.562920448098246,0.034467504766058504,0.03229185644015303,256400.0,5.577869291099072,5.577869291099072,5.577869291099072,1.0,0.562920448098246,0.034467504766058504,False,0.0,5.577869291099072,False
2.5,1.0,1.5,0.3,21,1.0,1.058,28,9,19,466760.0,0.0,466760.0,411600.0,55160.0,13.401360544217686,0.48248726138869874,27.77557381648954,1.4002509375439922,0.11504136354594989,0.03353323760452741,669000.0,27.607137822261553,1.147,11,1,10,410800.0,20000.0,433740.0,429400.0,4340.0,1.0107126222636236,0.17584797322990342,5.747650107642806,0.562920448098246,0.034467504766058504,0.03229185644015303,256400.0,5.577869291099072,5.577869291099072,5.577869291099072,1.0,0.562920448098246,0.034467504766058504,False,0.0,5.577869291099072,False
2.0,0.3,1.8,0.5,21,1.0,1.058,38,14,24,463100.0,0.0,463100.0,411600.0,51500.0,12.51214771622935,0.48248726138869874,25.932597018658658,1.3728242544426306,0.11060652132089438,0.03570070556424015,896460.0,25.706892786393155,1.147,11,3,8,319560.0,100000.0,434260.0,429400.0,4860.0,1.1318118304611084,0.17584797322990342,6.436308645885722,0.8754802911235943,0.0236185883948392,0.03715619194345009,256440.0,6.266501342475133,6.266501342475133,6.266501342475133,1.0,0.8754802911235943,0.0236185883948392,False,0.12398864697851553,5.575235443276603,False
1.8,0.0,1.8,0.3,21,1.0,1.058,44,17,27,461700.0,0.0,461700.0,411600.0,50100.0,12.17201166180758,0.48248726138869874,25.227633216209686,1.4809732928866006,0.09352967023292062,0.04899062420812569,1036900.0,24.966570013795636,1.147,13,5,8,273220.0,140000.0,433800.0,429400.0,4400.0,1.0246856078248718,0.17584797322990342,5.827110708209296,1.1902262245835233,0.014709146913859989,0.040244731475186944,302460.0,5.626830264481457,5.626830264481457,5.626830264481457,1.0,1.1902262245835233,0.014709146913859989,False,0.009719937247198218,5.57266431702032,False
1.5,1.0,1.5,0.8,10,1.0,1.058,48,19,29,461900.0,0.0,461900.0,411600.0,50300.0,12.220602526724976,0.48248726138869874,25.328342330845253,1.3947288990911115,0.10245980219844719,0.03276534418446931,1131780.0,25.043390926439645,1.147,15,4,11,364960.0,60000.0,433780.0,429400.0,4380.0,1.0200279459711226,0.17584797322990342,5.8006238413538,0.6482882845573594,0.029106838931925862,0.02914757103574702,347800.0,5.570320534045255,5.570320534045255,5.570320534045255,1.0,0.6482882845573594,0.029106838931925862,False,0.0,5.570320534045255,False
3.0,1.0,1.5,0.5,21,1.0,1.058,20,5,15,464140.0,0.0,464140.0,411600.0,52540.0,12.764820213799805,0.48248726138869874,26.456284414763605,1.2893805545282642,0.11414482050797108,0.025760925012752935,491620.0,26.33250787742076,1.147,12,1,11,433740.0,0.0,433740.0,429400.0,4340.0,1.0107126222636236,0.17584797322990342,5.747650107642806,0.4928172130495889,0.03885127767849081,0.02734339277549154,279340.0,5.562679072957444,5.562679072957444,5.562679072957444,1.0,0.4928172130495889,0.03885127767849081,False,0.0,5.562679072957444,False
2.5,1.0,1.5,0.5,21,1.0,1.058,28,9,19,465640.0,0.0,465640.0,411600.0,54040.0,13.129251700680273,0.48248726138869874,27.211602774530366,1.3567892264838994,0.11472901741605826,0.025760925012752935,667880.0,27.04344876582336,1.147,12,1,11,433740.0,0.0,433740.0,429400.0,4340.0,1.0107126222636236,0.17584797322990342,5.747650107642806,0.4928172130495889,0.03885127767849081,0.02734339277549154,279340.0,5.562679072957444,5.562679072957444,5.562679072957444,1.0,0.4928172130495889,0.03885127767849081,False,0.0,5.562679072957444,False
2.5,0.0,1.5,0.0,21,1.0,1.058,24,7,17,459780.0,0.0,459780.0,411600.0,48180.0,11.705539358600584,0.48248726138869874,24.260825715708236,1.2730781908048612,0.10995074933723763,0.049803462406958265,577780.0,24.11535643507289,1.147,8,1,7,342200.0,80000.0,433960.0,429400.0,4560.0,1.0619469026548671,0.17584797322990342,6.03900564305327,0.9657335478245668,0.021521480059220086,0.04199936843054992,187840.0,5.914623316299856,5.914623316299856,5.914623316299856,1.0,0.9657335478245668,0.021521480059220086,False,0.06332110997947682,5.562405618387483,False
