low1,low2,high1,high2,tf1,train_final_price,train_n_trades,train_n_buy,train_n_sell,train_final_cash,train_final_position,train_final_equity,train_baseline,train_excess,train_excess_pct,train_max_drawdown,train_turnover,test_final_price,test_n_trades,test_n_buy,test_n_sell,test_final_cash,test_final_position,test_final_equity,test_baseline,test_excess,test_excess_pct,test_max_drawdown,test_turnover
1.5,0.8,1.2,0.3,21,1.194,90,35,55,447450.0,0.0,447450.0,438800.0,8650.0,1.9712853236098449,0.0624126688402422,1190630.0,1.147,61,21,40,441470.0,10000.0,452940.0,429400.0,23540.0,5.482068001863065,0.06931832447587563,723750.0
2.5,0.5,1.5,0.8,21,1.194,36,8,28,434360.0,0.0,434360.0,438800.0,-4440.0,-1.0118505013673655,0.0624126688402422,450840.0,1.147,26,3,23,452930.0,0.0,452930.0,429400.0,23530.0,5.47973917093619,0.061064860444146205,321230.0
2.5,0.8,1.5,0.8,21,1.194,36,8,28,434030.0,0.0,434030.0,438800.0,-4770.0,-1.0870556061987238,0.0624126688402422,451170.0,1.147,26,3,23,452830.0,0.0,452830.0,429400.0,23430.0,5.456450861667443,0.061064860444146205,321330.0
1.2,0.5,1.5,0.3,21,1.194,101,46,55,306900.0,110000.0,438240.0,438800.0,-560.0,-0.12762078395624432,0.07791223824055561,1368980.0,1.147,103,49,54,280690.0,150000.0,452740.0,429400.0,23340.0,5.43549138332557,0.14092684251195622,1197610.0
1.2,0.8,1.2,0.5,21,1.194,140,62,78,402100.0,40000.0,449860.0,438800.0,11060.0,2.520510483135825,0.0624126688402422,1890300.0,1.147,144,63,81,429500.0,20000.0,452440.0,429400.0,23040.0,5.36562645551933,0.10638875545623525,1675140.0
1.5,0.8,1.2,0.3,10,1.194,44,12,32,436610.0,0.0,436610.0,438800.0,-2190.0,-0.4990884229717411,0.06266884024219842,565490.0,1.147,38,9,29,452440.0,0.0,452440.0,429400.0,23040.0,5.36562645551933,0.0685851820845542,446500.0
1.5,0.8,1.2,0.5,21,1.194,90,35,55,441870.0,0.0,441870.0,438800.0,3070.0,0.6996353691886965,0.0624126688402422,1185050.0,1.147,61,21,40,440920.0,10000.0,452390.0,429400.0,22990.0,5.353982300884956,0.06924477368321928,723200.0
1.5,0.5,1.2,0.3,10,1.194,44,12,32,436580.0,0.0,436580.0,438800.0,-2220.0,-0.5059252506836828,0.0624126688402422,565520.0,1.147,38,9,29,452380.0,0.0,452380.0,429400.0,22980.0,5.351653469958081,0.0685851820845542,446560.0
1.5,0.3,1.2,0.3,10,1.194,44,12,32,436370.0,0.0,436370.0,438800.0,-2430.0,-0.5537830446672743,0.0624126688402422,565730.0,1.147,36,8,28,452190.0,0.0,452190.0,429400.0,22790.0,5.307405682347461,0.0685851820845542,423290.0
1.2,0.3,1.5,0.5,60,1.194,105,51,54,252930.0,170000.0,455910.0,438800.0,17110.0,3.899270738377393,0.08360813962840827,1425610.0,1.147,114,58,56,199840.0,220000.0,452180.0,429400.0,22780.0,5.305076851420587,0.15878166213104458,1330840.0
1.5,0.8,1.5,0.5,21,1.194,89,35,54,438470.0,10000.0,450410.0,438800.0,11610.0,2.6458523245214223,0.0624126688402422,1181650.0,1.147,61,21,40,440670.0,10000.0,452140.0,429400.0,22740.0,5.295761527713088,0.08621591646263628,722950.0
1.5,0.8,1.2,0.5,10,1.194,44,12,32,434710.0,0.0,434710.0,438800.0,-4090.0,-0.9320875113947129,0.06266884024219842,563590.0,1.147,38,9,29,451940.0,0.0,451940.0,429400.0,22540.0,5.249184909175594,0.06286638791418907,446000.0
1.2,0.5,1.5,0.5,21,1.194,104,46,58,340760.0,80000.0,436280.0,438800.0,-2520.0,-0.5742935278030994,0.0624126688402422,1402840.0,1.147,108,49,59,337220.0,100000.0,451920.0,429400.0,22520.0,5.2445272473218445,0.13102598379146127,1254140.0
1.5,0.5,1.2,0.5,10,1.194,44,12,32,434680.0,0.0,434680.0,438800.0,-4120.0,-0.9389243391066546,0.0624126688402422,563620.0,1.147,38,9,29,451880.0,0.0,451880.0,429400.0,22480.0,5.2352119236143455,0.06286638791418907,446060.0
1.5,0.8,1.5,0.3,60,1.194,90,40,50,345920.0,100000.0,465320.0,438800.0,26520.0,6.043755697356427,0.0680854861018159,1224980.0,1.147,99,48,51,256850.0,170000.0,451840.0,429400.0,22440.0,5.2258965999068465,0.1401974494374987,1155170.0
1.5,0.5,1.5,0.3,60,1.194,84,34,50,430740.0,40000.0,478500.0,438800.0,39700.0,9.047402005469463,0.06817928295741026,1140160.0,1.147,91,40,51,348590.0,90000.0,451820.0,429400.0,22420.0,5.221238938053097,0.116173738807372,1063430.0
1.5,0.3,1.2,0.5,10,1.194,44,12,32,434470.0,0.0,434470.0,438800.0,-4330.0,-0.9867821330902461,0.0624126688402422,563830.0,1.147,36,8,28,451770.0,0.0,451770.0,429400.0,22370.0,5.209594783418724,0.06286638791418907,422870.0
2.5,0.3,1.5,0.5,21,1.194,36,8,28,434260.0,0.0,434260.0,438800.0,-4540.0,-1.0346399270738378,0.0624126688402422,450880.0,1.147,26,3,23,451770.0,0.0,451770.0,429400.0,22370.0,5.209594783418724,0.07127461443488815,319870.0
2.5,0.5,1.5,0.5,21,1.194,36,8,28,434330.0,0.0,434330.0,438800.0,-4470.0,-1.0186873290793073,0.0624126688402422,450810.0,1.147,26,3,23,451670.0,0.0,451670.0,429400.0,22270.0,5.186306474149976,0.07127461443488815,319970.0
1.5,0.3,1.5,0.3,60,1.194,81,32,49,444640.0,30000.0,480460.0,438800.0,41660.0,9.494074749316317,0.06842774592267017,1097980.0,1.147,90,39,51,359840.0,80000.0,451600.0,429400.0,22200.0,5.1700046576618535,0.11235415666548391,1052180.0
2.5,0.8,1.5,0.5,21,1.194,36,8,28,434000.0,0.0,434000.0,438800.0,-4800.0,-1.0938924339106655,0.0624126688402422,451140.0,1.147,26,3,23,451570.0,0.0,451570.0,429400.0,22170.0,5.16301816488123,0.07127461443488815,320070.0
2.5,0.8,1.2,0.3,10,1.194,28,4,24,431680.0,0.0,431680.0,438800.0,-7120.0,-1.6226071103008204,0.06266884024219842,339800.0,1.147,24,2,22,451470.0,0.0,451470.0,429400.0,22070.0,5.139729855612483,0.0685851820845542,297010.0
2.5,0.3,1.2,0.3,10,1.194,28,4,24,431700.0,0.0,431700.0,438800.0,-7100.0,-1.618049225159526,0.0624126688402422,339780.0,1.147,24,2,22,451430.0,0.0,451430.0,429400.0,22030.0,5.130414531904984,0.0685851820845542,297050.0
2.5,0.5,1.2,0.3,10,1.194,28,4,24,431710.0,0.0,431710.0,438800.0,-7090.0,-1.6157702825888787,0.0624126688402422,339770.0,1.147,24,2,22,451380.0,0.0,451380.0,429400.0,21980.0,5.11877037727061,0.0685851820845542,297100.0
2.5,0.8,1.2,0.5,10,1.194,28,4,24,430700.0,0.0,430700.0,438800.0,-8100.0,-1.845943482224248,0.06266884024219842,338820.0,1.147,24,2,22,451100.0,0.0,451100.0,429400.0,21700.0,5.053563111318119,0.06286638791418907,296640.0
2.5,0.3,1.2,0.5,10,1.194,28,4,24,430720.0,0.0,430720.0,438800.0,-8080.0,-1.8413855970829536,0.0624126688402422,338800.0,1.147,24,2,22,451060.0,0.0,451060.0,429400.0,21660.0,5.04424778761062,0.06286638791418907,296680.0
2.5,0.5,1.2,0.5,10,1.194,28,4,24,430730.0,0.0,430730.0,438800.0,-8070.0,-1.8391066545123063,0.0624126688402422,338790.0,1.147,24,2,22,451010.0,0.0,451010.0,429400.0,21610.0,5.032603632976246,0.06286638791418907,296730.0
1.5,0.8,1.5,0.3,10,1.194,44,12,32,471040.0,0.0,471040.0,438800.0,32240.0,7.347310847766636,0.06266884024219842,599920.0,1.147,38,9,29,450760.0,0.0,450760.0,429400.0,21360.0,4.974382859804378,0.08654107512492944,444820.0
1.2,0.3,1.5,0.3,21,1.194,98,43,55,346860.0,80000.0,442380.0,438800.0,3580.0,0.8158614402917047,0.0624126688402422,1329020.0,1.147,97,43,54,347500.0,90000.0,450730.0,429400.0,21330.0,4.967396367023754,0.12158746736292428,1130800.0
1.5,0.5,1.5,0.3,10,1.194,44,12,32,471010.0,0.0,471010.0,438800.0,32210.0,7.340474020054695,0.0624126688402422,599950.0,1.147,38,9,29,450700.0,0.0,450700.0,429400.0,21300.0,4.96040987424313,0.08672925335061785,444880.0
1.2,0.8,1.2,0.3,60,1.194,142,78,64,18890.0,340000.0,424850.0,438800.0,-13950.0,-3.1791248860528714,0.18253418062776816,1933750.0,1.147,152,85,67,38000.0,359758.86049628025,450643.41298923345,429400.0,21243.412989233446,4.947231716169876,0.2244168508915105,1752280.0
1.5,0.8,1.5,0.8,10,1.194,44,12,32,461930.0,0.0,461930.0,438800.0,23130.0,5.271194165907019,0.06266884024219842,590810.0,1.147,38,9,29,450640.0,0.0,450640.0,429400.0,21240.0,4.946436888681881,0.0864729249425047,444700.0
1.5,0.5,1.5,0.8,10,1.194,44,12,32,461900.0,0.0,461900.0,438800.0,23100.0,5.264357338195078,0.0624126688402422,590840.0,1.147,38,9,29,450580.0,0.0,450580.0,429400.0,21180.0,4.932463903120634,0.08666109136525194,444760.0
1.5,0.8,1.5,0.5,10,1.194,44,12,32,469520.0,0.0,469520.0,438800.0,30720.0,7.000911577028258,0.06266884024219842,598400.0,1.147,38,9,29,450440.0,0.0,450440.0,429400.0,21040.0,4.899860270144388,0.08683561242838624,444500.0
1.5,0.5,1.5,0.5,10,1.194,44,12,32,469490.0,0.0,469490.0,438800.0,30690.0,6.994074749316318,0.0624126688402422,598430.0,1.147,38,9,29,450380.0,0.0,450380.0,429400.0,20980.0,4.88588728458314,0.08702379458871744,444560.0
1.5,0.3,1.5,0.8,10,1.194,44,12,32,461690.0,0.0,461690.0,438800.0,22890.0,5.216499544211485,0.0624126688402422,591050.0,1.147,36,8,28,450210.0,0.0,450210.0,429400.0,20810.0,4.846297158826269,0.08655655446372569,421310.0
1.5,0.3,1.5,0.3,10,1.194,44,12,32,470800.0,0.0,470800.0,438800.0,32000.0,7.292616226071102,0.0624126688402422,600160.0,1.147,36,8,28,450200.0,0.0,450200.0,429400.0,20800.0,4.843968327899394,0.08662470989190206,421300.0
1.2,0.3,1.5,0.3,60,1.194,101,51,50,199110.0,210000.0,449850.0,438800.0,11050.0,2.5182315405651776,0.11585653610193487,1371790.0,1.147,109,58,51,140510.0,270000.0,450200.0,429400.0,20800.0,4.843968327899394,0.1806057064139759,1271510.0
1.5,0.3,1.5,0.5,10,1.194,44,12,32,469280.0,0.0,469280.0,438800.0,30480.0,6.946216955332725,0.0624126688402422,598640.0,1.147,36,8,28,449910.0,0.0,449910.0,429400.0,20510.0,4.776432231020028,0.08691924894408899,421010.0
1.2,0.3,1.5,0.5,21,1.194,100,43,57,365970.0,60000.0,437610.0,438800.0,-1190.0,-0.27119416590701917,0.0624126688402422,1348130.0,1.147,102,43,59,404030.0,40000.0,449910.0,429400.0,20510.0,4.776432231020028,0.11168212584607672,1187330.0
2.5,0.8,1.5,0.8,10,1.194,28,4,24,453330.0,0.0,453330.0,438800.0,14530.0,3.3113035551504106,0.06266884024219842,361450.0,1.147,24,2,22,449620.0,0.0,449620.0,429400.0,20220.0,4.708896134140661,0.0864729249425047,295160.0
2.5,0.3,1.5,0.8,10,1.194,28,4,24,453350.0,0.0,453350.0,438800.0,14550.0,3.315861440291705,0.0624126688402422,361430.0,1.147,24,2,22,449580.0,0.0,449580.0,429400.0,20180.0,4.6995808104331624,0.08655655446372569,295200.0
2.5,0.5,1.5,0.8,10,1.194,28,4,24,453360.0,0.0,453360.0,438800.0,14560.0,3.3181403828623517,0.0624126688402422,361420.0,1.147,24,2,22,449530.0,0.0,449530.0,429400.0,20130.0,4.687936655798789,0.08666109136525194,295250.0
2.5,0.8,1.5,0.3,10,1.194,28,4,24,469300.0,0.0,469300.0,438800.0,30500.0,6.950774840474019,0.06266884024219842,377420.0,1.147,24,2,22,449450.0,0.0,449450.0,429400.0,20050.0,4.669306008383791,0.08654107512492944,294990.0
2.5,0.3,1.5,0.3,10,1.194,28,4,24,469320.0,0.0,469320.0,438800.0,30520.0,6.955332725615314,0.0624126688402422,377400.0,1.147,24,2,22,449410.0,0.0,449410.0,429400.0,20010.0,4.659990684676293,0.08662470989190206,295030.0
2.5,0.5,1.5,0.3,10,1.194,28,4,24,469330.0,0.0,469330.0,438800.0,30530.0,6.957611668185962,0.0624126688402422,377390.0,1.147,24,2,22,449360.0,0.0,449360.0,429400.0,19960.0,4.648346530041919,0.08672925335061785,295080.0
2.5,0.8,1.5,0.5,10,1.194,28,4,24,465670.0,0.0,465670.0,438800.0,26870.0,6.123518687329079,0.06266884024219842,373790.0,1.147,24,2,22,449270.0,0.0,449270.0,429400.0,19870.0,4.627387051700047,0.08683561242838624,294810.0
2.5,0.3,1.5,0.5,10,1.194,28,4,24,465690.0,0.0,465690.0,438800.0,26890.0,6.128076572470373,0.0624126688402422,373770.0,1.147,24,2,22,449230.0,0.0,449230.0,429400.0,19830.0,4.618071727992548,0.08691924894408899,294850.0
2.5,0.5,1.5,0.5,10,1.194,28,4,24,465700.0,0.0,465700.0,438800.0,26900.0,6.130355515041021,0.0624126688402422,373760.0,1.147,24,2,22,449180.0,0.0,449180.0,429400.0,19780.0,4.606427573358173,0.08702379458871744,294900.0
1.2,0.8,1.5,0.3,21,1.194,117,62,55,93840.0,270000.0,416220.0,438800.0,-22580.0,-5.145852324521423,0.18659678901773666,1582040.0,1.147,117,63,54,116330.0,290000.0,448960.0,429400.0,19560.0,4.55519329296693,0.20645862825957612,1361970.0
1.5,0.8,1.5,0.3,21,1.194,89,35,54,450830.0,10000.0,462770.0,438800.0,23970.0,5.4626253418413855,0.0624126688402422,1194010.0,1.147,61,21,40,437330.0,10000.0,448800.0,429400.0,19400.0,4.517931998136935,0.08739590743607985,719610.0
1.2,0.8,1.5,0.8,60,1.194,141,78,63,2929.9999999999964,350000.0,420830.0,438800.0,-17970.0,-4.0952597994530535,0.17484987636877428,1917790.0,1.147,148,85,63,0.0,391128.010814065,448623.82840373256,429400.0,19223.828403732565,4.476904611954486,0.22785330044821395,1698420.0
1.2,0.8,1.5,0.5,21,1.194,121,62,59,142820.0,230000.0,417440.0,438800.0,-21360.0,-4.867821330902461,0.1579510363896906,1631020.0,1.147,122,63,59,172860.0,240000.0,448140.0,429400.0,18740.0,4.364229156963204,0.19184954272383822,1418500.0
1.5,0.8,2.5,0.8,60,1.194,69,40,29,50910.0,310000.0,421050.0,438800.0,-17750.0,-4.045123062898815,0.19830033726491492,929970.0,1.147,79,48,31,23380.0,370000.0,447770.0,429400.0,18370.0,4.27806241266884,0.20224461749885478,921700.0
1.5,0.5,2.5,0.8,60,1.194,63,34,29,135730.0,250000.0,434230.0,438800.0,-4570.0,-1.0414767547857795,0.16400832177531208,845150.0,1.147,71,40,31,115120.0,290000.0,447750.0,429400.0,18350.0,4.273404750815091,0.1749111436337027,829960.0
1.5,0.3,2.5,0.8,60,1.194,61,32,29,163770.0,230000.0,438390.0,438800.0,-410.0,-0.09343664539653601,0.1533303704276246,817110.0,1.147,70,39,31,126370.0,280000.0,447530.0,429400.0,18130.0,4.222170470423848,0.17108509303784236,818710.0
2.5,0.8,2.5,0.8,60,1.194,49,20,29,319370.0,110000.0,450710.0,438800.0,11910.0,2.7142206016408386,0.08897919572996907,661510.0,1.147,44,13,31,424430.0,20000.0,447370.0,429400.0,17970.0,4.184909175593852,0.1017980347062513,520650.0
2.5,0.5,2.5,0.8,60,1.194,49,20,29,318950.0,110000.0,450290.0,438800.0,11490.0,2.6185050136736554,0.08964429435198479,661930.0,1.147,43,12,31,435700.0,10000.0,447170.0,429400.0,17770.0,4.138332557056358,0.10091992473343091,509380.0
2.5,0.3,2.5,0.8,60,1.194,48,19,29,333500.0,100000.0,452900.0,438800.0,14100.0,3.2133090246125797,0.0817278442506591,647380.0,1.147,43,12,31,435540.0,10000.0,447010.0,429400.0,17610.0,4.101071262226362,0.10100355425465189,509540.0
1.2,0.8,1.5,0.3,10,1.194,62,30,32,229610.0,180000.0,444530.0,438800.0,5730.0,1.305834092980857,0.1386896685404148,841350.0,1.147,61,21,40,434010.0,10000.0,445480.0,429400.0,16080.0,3.744760130414532,0.10972881426809125,710590.0
1.2,0.5,1.5,0.3,10,1.194,59,27,32,271850.0,150000.0,450950.0,438800.0,12150.0,2.768915223336372,0.12039024390243902,799110.0,1.147,61,21,40,433780.0,10000.0,445250.0,429400.0,15850.0,3.6911970190964136,0.11027244025341335,710820.0
1.2,0.8,1.5,0.5,10,1.194,63,30,33,241930.0,170000.0,444910.0,438800.0,6110.0,1.3924339106654513,0.13119749951162338,853670.0,1.147,61,21,40,433560.0,10000.0,445030.0,429400.0,15630.0,3.63996273870517,0.11008656379375235,710140.0
1.2,0.5,1.5,0.5,10,1.194,60,27,33,284170.0,140000.0,451330.0,438800.0,12530.0,2.855515041020966,0.11270403146509342,811430.0,1.147,61,21,40,433330.0,10000.0,444800.0,429400.0,15400.0,3.5863996273870518,0.11063020114582027,710370.0
1.2,0.3,1.5,0.3,10,1.194,57,25,32,295430.0,130000.0,450650.0,438800.0,11850.0,2.700546946216955,0.10536558242980261,775530.0,1.147,59,20,39,433250.0,10000.0,444720.0,429400.0,15320.0,3.5677689799720538,0.1100006272607523,687270.0
1.5,0.8,2.5,0.5,60,1.194,66,40,26,13180.0,340000.0,419140.0,438800.0,-19660.0,-4.480401093892434,0.21858382311782815,892240.0,1.147,77,48,29,0.0,387718.53146853147,444713.1555944056,429400.0,15313.155594405602,3.5661750336296234,0.21782034236330397,893100.0
1.5,0.5,2.5,0.5,60,1.194,60,34,26,98000.0,280000.0,432320.0,438800.0,-6480.0,-1.4767547857793983,0.18522988722513484,807420.0,1.147,69,40,29,89130.0,310000.0,444700.0,429400.0,15300.0,3.5631113181183047,0.18878575012543905,803970.0
1.5,0.3,2.5,0.5,60,1.194,58,32,26,126040.0,260000.0,436480.0,438800.0,-2320.0,-0.528714676390155,0.17484157760332925,779380.0,1.147,68,39,29,100380.0,300000.0,444480.0,429400.0,15080.0,3.511877037727061,0.18495985950827898,792720.0
2.5,0.8,2.5,0.5,60,1.194,46,20,26,281640.0,140000.0,448800.0,438800.0,10000.0,2.2789425706472195,0.11288185862580326,623780.0,1.147,42,13,29,398440.0,40000.0,444320.0,429400.0,14920.0,3.4746157428970657,0.11364776718514802,494660.0
1.2,0.3,1.5,0.5,10,1.194,58,25,33,307750.0,120000.0,451030.0,438800.0,12230.0,2.78714676390155,0.09742183434084631,787850.0,1.147,59,20,39,432830.0,10000.0,444300.0,429400.0,14900.0,3.4699580810433166,0.11035838246978631,686850.0
2.5,0.5,2.5,0.5,60,1.194,46,20,26,281220.0,140000.0,448380.0,438800.0,9580.0,2.1832269826800363,0.11353703154355779,624200.0,1.147,41,12,29,409710.0,30000.0,444120.0,429400.0,14720.0,3.428039124359571,0.11003094162903496,483390.0
2.5,0.3,2.5,0.5,60,1.194,45,19,26,295770.0,130000.0,450990.0,438800.0,12190.0,2.7780309936189607,0.10586228779946058,609650.0,1.147,41,12,29,409550.0,30000.0,443960.0,429400.0,14560.0,3.390777829529576,0.11019819367787255,483550.0
1.2,0.8,1.5,0.8,10,1.194,66,30,36,275430.0,140000.0,442590.0,438800.0,3790.0,0.8637192342752963,0.10925672411016267,887170.0,1.147,61,21,40,431980.0,10000.0,443450.0,429400.0,14050.0,3.272007452258966,0.10942922851766673,708560.0
1.2,0.5,1.5,0.8,10,1.194,63,27,36,317670.0,110000.0,449010.0,438800.0,10210.0,2.3268003646308113,0.09004297413443607,844930.0,1.147,61,21,40,431750.0,10000.0,443220.0,429400.0,13820.0,3.218444340940848,0.10997282040560317,708790.0
1.5,0.5,2.5,0.3,60,1.194,57,34,23,59030.0,310000.0,429170.0,438800.0,-9630.0,-2.194621695533273,0.205755981924587,768450.0,1.147,68,40,28,76170.0,320000.0,443210.0,429400.0,13810.0,3.2161155100139727,0.19790298709690868,791010.0
1.5,0.8,2.5,0.3,60,1.194,61,38,23,629.9999999999982,348880.3088803089,417193.08880308876,438800.0,-21606.911196911242,-4.92409097468351,0.236059363155487,826850.0,1.147,76,48,28,0.0,386380.00036773045,443177.86042178684,429400.0,13777.860421786841,3.2086307456420213,0.22549589177525106,867180.0
1.5,0.3,2.5,0.3,60,1.194,55,32,23,87070.0,290000.0,433330.0,438800.0,-5470.0,-1.2465815861440293,0.1956162347914925,740410.0,1.147,67,39,28,87420.0,310000.0,442990.0,429400.0,13590.0,3.164881229622729,0.19408834135868092,779760.0
2.5,0.8,2.5,0.3,60,1.194,43,20,23,242670.0,170000.0,445650.0,438800.0,6850.0,1.5610756608933456,0.13574546512755845,584810.0,1.147,41,13,28,385480.0,50000.0,442830.0,429400.0,13430.0,3.1276199347927336,0.12298584620515707,481700.0
1.2,0.3,1.5,0.8,10,1.194,61,25,36,341250.0,90000.0,448710.0,438800.0,9910.0,2.258432087511395,0.07386457473162676,821350.0,1.147,59,20,39,431350.0,10000.0,442820.0,429400.0,13420.0,3.1252911038658593,0.10970102446163496,685370.0
2.5,0.5,2.5,0.3,60,1.194,43,20,23,242250.0,170000.0,445230.0,438800.0,6430.0,1.4653600729261622,0.13639274279615796,585230.0,1.147,40,12,28,396750.0,40000.0,442630.0,429400.0,13230.0,3.08104331625524,0.11937965105371771,470430.0
2.5,0.3,2.5,0.3,60,1.194,42,19,23,256800.0,160000.0,447840.0,438800.0,9040.0,2.0601640838650863,0.1289255555123166,570680.0,1.147,40,12,28,396590.0,40000.0,442470.0,429400.0,13070.0,3.0437820214252445,0.11954641152314843,470590.0
1.2,0.3,2.5,0.8,21,1.194,40,29,11,0.0,344996.5880079303,411925.92608146876,438800.0,-26874.07391853124,-6.124447109966099,0.2610670548403163,489880.0,1.147,60,40,20,650.0000000000018,383126.62416092644,440096.23791258264,429400.0,10696.237912582641,2.4909729652032233,0.2360967327839662,675550.0
1.5,0.3,2.5,0.8,21,1.194,35,24,11,22920.0,330000.0,416940.0,438800.0,-21860.0,-4.981768459434822,0.22502697272964023,466960.0,1.147,38,18,20,233630.0,180000.0,440090.0,429400.0,10690.0,2.489520260829064,0.16490261163650027,442570.0
1.5,0.5,2.5,0.8,21,1.194,37,26,11,0.0,347859.47712418303,415344.2156862745,438800.0,-23455.784313725482,-5.345438540046828,0.23751748909704667,489880.0,1.147,38,18,20,233510.0,180000.0,439970.0,429400.0,10570.0,2.4615742897065673,0.1652575102816225,442690.0
1.5,0.3,2.5,0.3,21,1.194,35,24,11,23160.0,330000.0,417180.0,438800.0,-21620.0,-4.927073837739289,0.22505623617333756,467200.0,1.147,37,18,19,221550.0,190000.0,439480.0,429400.0,10080.0,2.3474615742897065,0.17068030050083471,430490.0
1.5,0.3,2.5,0.5,21,1.194,35,24,11,23150.0,330000.0,417170.0,438800.0,-21630.0,-4.929352780309936,0.2250460131253602,467190.0,1.147,37,18,19,221430.0,190000.0,439360.0,429400.0,9960.0,2.31951560316721,0.17065330828637026,430370.0
1.5,0.5,2.5,0.3,21,1.194,37,26,11,0.0,348055.55555555556,415578.3333333333,438800.0,-23221.666666666686,-5.292084472804623,0.2375499857183661,490360.0,1.147,37,18,19,221430.0,190000.0,439360.0,429400.0,9960.0,2.31951560316721,0.17103505843071787,430610.0
1.5,0.5,2.5,0.5,21,1.194,37,26,11,0.0,348047.38562091504,415568.57843137253,438800.0,-23231.42156862747,-5.294307558939715,0.2375398820269719,490340.0,1.147,37,18,19,221310.0,190000.0,439240.0,429400.0,9840.0,2.291569632044714,0.1710081402629931,430490.0
1.2,0.3,2.5,0.3,21,1.194,40,29,11,0.0,345167.1826995431,412129.6161432544,438800.0,-26670.38385674561,-6.078027314663995,0.26120702738425977,490360.0,1.147,58,39,19,590.0000000000018,381898.5082919316,438627.5890108455,429400.0,9227.58901084552,2.148949466894625,0.2436305074947351,651450.0
1.2,0.3,2.5,0.5,21,1.194,40,29,11,0.0,345160.46780577995,412121.59856010124,438800.0,-26678.401439898764,-6.079854475820137,0.2611907921645417,490340.0,1.147,58,39,19,610.0000000000018,381763.11428481597,438492.2920846839,429400.0,9092.292084683897,2.117441100298998,0.2435720038826129,651190.0
2.5,0.3,2.5,0.8,21,1.194,19,8,11,236630.0,170000.0,439610.0,438800.0,810.0,0.1845943482224248,0.13884261890297675,253250.0,1.147,23,3,20,404050.0,30000.0,438460.0,429400.0,9060.0,2.109920819748486,0.12185549362226258,272150.0
2.5,0.5,2.5,0.8,21,1.194,19,8,11,236700.0,170000.0,439680.0,438800.0,880.0,0.20054694621695532,0.13878982639024964,253180.0,1.147,23,3,20,403950.0,30000.0,438360.0,429400.0,8960.0,2.086632510479739,0.12214776309471619,272250.0
2.5,0.8,2.5,0.8,21,1.194,19,8,11,236370.0,170000.0,439350.0,438800.0,550.0,0.1253418413855971,0.1394701779136296,253510.0,1.147,23,3,20,403850.0,30000.0,438260.0,429400.0,8860.0,2.063344201210992,0.12208513392204756,272350.0
2.5,0.3,2.5,0.3,21,1.194,19,8,11,236870.0,170000.0,439850.0,438800.0,1050.0,0.23928896991795806,0.13892914496102776,253490.0,1.147,22,3,19,391970.0,40000.0,437850.0,429400.0,8450.0,1.9678621332091288,0.12765025041736228,260070.0
1.5,0.8,2.5,0.8,21,1.194,39,28,11,0.0,346419.35427274613,413624.7090016589,438800.0,-25175.29099834111,-5.737304238455129,0.25854735526761125,489880.0,1.147,41,21,20,196960.0,210000.0,437830.0,429400.0,8430.0,1.9632044713553798,0.17778334481534833,479240.0
2.5,0.5,2.5,0.3,21,1.194,19,8,11,236940.0,170000.0,439920.0,438800.0,1120.0,0.25524156791248864,0.1388763780915268,253420.0,1.147,22,3,19,391870.0,40000.0,437750.0,429400.0,8350.0,1.944573823940382,0.1279424040066778,260170.0
2.5,0.3,2.5,0.5,21,1.194,19,8,11,236860.0,170000.0,439840.0,438800.0,1040.0,0.23701002734731083,0.13891500195848022,253480.0,1.147,22,3,19,391850.0,40000.0,437730.0,429400.0,8330.0,1.9399161620866325,0.12761427676894177,259950.0
2.5,0.8,2.5,0.3,21,1.194,19,8,11,236610.0,170000.0,439590.0,438800.0,790.0,0.18003646308113036,0.13955628659264915,253750.0,1.147,22,3,19,391770.0,40000.0,437650.0,429400.0,8250.0,1.9212855146716348,0.12787979966611018,260270.0
1.2,0.8,1.5,0.5,60,1.194,126,72,54,640.0,348765.24982294213,417065.70828859287,438800.0,-21734.29171140713,-4.953120262399073,0.21185303833947383,1677900.0,1.147,135,79,56,0.0,381557.7542722579,437646.74415027985,429400.0,8246.744150279847,1.92052728231948,0.2506539902515147,1530680.0
2.5,0.5,2.5,0.5,21,1.194,19,8,11,236930.0,170000.0,439910.0,438800.0,1110.0,0.2529626253418414,0.13886223440712817,253410.0,1.147,22,3,19,391750.0,40000.0,437630.0,429400.0,8230.0,1.9166278528178853,0.12790649133792528,260050.0
2.5,0.8,2.5,0.5,21,1.194,19,8,11,236600.0,170000.0,439580.0,438800.0,780.0,0.17775752051048313,0.13954217009027356,253740.0,1.147,22,3,19,391650.0,40000.0,437530.0,429400.0,8130.0,1.8933395435491385,0.12784387393028596,260150.0
1.5,0.8,2.5,0.3,21,1.194,39,28,11,0.0,346577.608052766,413813.6640150026,438800.0,-24986.335984997393,-5.694242476070508,0.25864755359866987,490360.0,1.147,40,21,19,184880.0,220000.0,437220.0,429400.0,7820.0,1.8211457848160224,0.1835559265442404,467160.0
1.5,0.8,2.5,0.5,21,1.194,39,28,11,0.0,346571.723978244,413806.63843002333,438800.0,-24993.361569976667,-5.695843566539806,0.25863355440909963,490340.0,1.147,40,21,19,184760.0,220000.0,437100.0,429400.0,7700.0,1.7931998136935259,0.18353162179085786,467040.0
